ID,Side,amount_BTC,amount_AED,date_created,Status
3517512,buy,0.000789,-55.54,2022-09-19T16:20:44+00:00,DONE
3517214,buy,0.0007897,-55.54,2022-09-19T14:20:39+00:00,DONE
3516830,buy,0.00080796,-55.57,2022-09-19T12:20:37+00:00,DONE
3516490,buy,0.00081841,-55.55,2022-09-19T10:20:33+00:00,DONE
3516106,buy,0.00081814,-55.55,2022-09-19T08:20:30+00:00,DONE
3515631,buy,0.00081956,-55.59,2022-09-19T06:20:25+00:00,DONE
3515241,buy,0.0008026,-55.56,2022-09-19T04:20:21+00:00,DONE
3514951,buy,0.00080006,-55.66,2022-09-19T02:20:18+00:00,DONE
3514837,buy,0.00077884,-55.55,2022-09-19T00:20:14+00:00,DONE
3514738,buy,0.00077832,-55.5,2022-09-18T22:20:10+00:00,DONE
3514476,buy,0.00076637,-55.55,2022-09-18T20:20:07+00:00,DONE
3514220,buy,0.00077256,-55.56,2022-09-18T18:20:04+00:00,DONE
3513954,buy,0.00076816,-55.56,2022-09-18T16:20:00+00:00,DONE
3513789,buy,0.0007588,-55.57,2022-09-18T14:19:55+00:00,DONE
3513655,buy,0.00076071,-55.55,2022-09-18T12:19:49+00:00,DONE
3511234,buy,0.00075991,-55.55,2022-09-17T03:13:24+00:00,DONE
3511233,buy,0.00075991,-55.55,2022-09-17T03:12:26+00:00,DONE
3511231,buy,0.00076002,-55.55,2022-09-17T03:11:28+00:00,DONE
3511229,buy,0.00075964,-55.56,2022-09-17T03:10:31+00:00,DONE
3511227,buy,0.00075956,-55.55,2022-09-17T03:09:33+00:00,DONE
3511225,buy,0.00075914,-55.55,2022-09-17T03:08:36+00:00,DONE
3511224,buy,0.00075911,-55.55,2022-09-17T03:07:39+00:00,DONE
3511222,buy,0.00075937,-55.55,2022-09-17T03:06:41+00:00,DONE
3511220,buy,0.00075937,-55.55,2022-09-17T03:05:43+00:00,DONE
3511217,buy,0.00075937,-55.55,2022-09-17T03:04:43+00:00,DONE
3511215,buy,0.00075914,-55.55,2022-09-17T03:03:47+00:00,DONE
3511213,buy,0.00075911,-55.55,2022-09-17T03:02:51+00:00,DONE
3511212,buy,0.0007593,-55.55,2022-09-17T03:01:54+00:00,DONE
3511210,buy,0.00075941,-55.56,2022-09-17T03:00:57+00:00,DONE
3511208,buy,0.00075933,-55.54,2022-09-17T02:59:59+00:00,DONE
3511206,buy,0.00075941,-55.55,2022-09-17T02:59:00+00:00,DONE
3511205,buy,0.0007593,-55.55,2022-09-17T02:58:02+00:00,DONE
3511203,buy,0.0007596,-55.58,2022-09-17T02:57:04+00:00,DONE
3511201,buy,0.00075998,-55.55,2022-09-17T02:56:07+00:00,DONE
3511200,buy,0.00075968,-55.54,2022-09-17T02:55:10+00:00,DONE
3511198,buy,0.0007609,-55.57,2022-09-17T02:54:14+00:00,DONE
3511196,buy,0.00076082,-55.55,2022-09-17T02:53:16+00:00,DONE
3511195,buy,0.00076063,-55.55,2022-09-17T02:52:19+00:00,DONE
3511194,buy,0.00076071,-55.55,2022-09-17T02:51:21+00:00,DONE
3511192,buy,0.00076052,-55.56,2022-09-17T02:50:23+00:00,DONE
3511190,buy,0.00076063,-55.55,2022-09-17T02:49:24+00:00,DONE
3511187,buy,0.00076067,-55.55,2022-09-17T02:48:28+00:00,DONE
3511185,buy,0.00076071,-55.55,2022-09-17T02:47:30+00:00,DONE
3511184,buy,0.00076067,-55.55,2022-09-17T02:46:34+00:00,DONE
3511181,buy,0.00076067,-55.55,2022-09-17T02:45:37+00:00,DONE
3511179,buy,0.00076036,-55.55,2022-09-17T02:44:39+00:00,DONE
3511178,buy,0.00076063,-55.55,2022-09-17T02:43:41+00:00,DONE
3511177,buy,0.0007604,-55.54,2022-09-17T02:42:41+00:00,DONE
3511176,buy,0.00076036,-55.55,2022-09-17T02:41:44+00:00,DONE
3511175,buy,0.00076002,-55.55,2022-09-17T02:40:49+00:00,DONE
3511174,buy,0.0007601,-55.55,2022-09-17T02:39:52+00:00,DONE
3511172,buy,0.00075964,-55.55,2022-09-17T02:38:52+00:00,DONE
3511170,buy,0.00075964,-55.55,2022-09-17T02:37:54+00:00,DONE
3511168,buy,0.00075949,-55.54,2022-09-17T02:36:58+00:00,DONE
3511167,buy,0.00075987,-55.55,2022-09-17T02:36:01+00:00,DONE
3511166,buy,0.00075972,-55.55,2022-09-17T02:35:02+00:00,DONE
3511164,buy,0.00075972,-55.55,2022-09-17T02:34:06+00:00,DONE
3511162,buy,0.00075979,-55.55,2022-09-17T02:33:07+00:00,DONE
3511159,buy,0.00075949,-55.55,2022-09-17T02:32:09+00:00,DONE
3511158,buy,0.00075956,-55.55,2022-09-17T02:31:13+00:00,DONE
3511156,buy,0.00075991,-55.55,2022-09-17T02:30:13+00:00,DONE
3511153,buy,0.00076025,-55.53,2022-09-17T02:29:16+00:00,DONE
3511151,buy,0.00075968,-55.53,2022-09-17T02:28:18+00:00,DONE
3511150,buy,0.00075945,-55.54,2022-09-17T02:27:20+00:00,DONE
3511149,buy,0.00075907,-55.55,2022-09-17T02:26:21+00:00,DONE
3511148,buy,0.00075853,-55.54,2022-09-17T02:25:24+00:00,DONE
3511147,buy,0.00075888,-55.55,2022-09-17T02:24:25+00:00,DONE
3511145,buy,0.0007588,-55.55,2022-09-17T02:23:30+00:00,DONE
3511144,buy,0.00075869,-55.53,2022-09-17T02:22:34+00:00,DONE
3511143,buy,0.00075823,-55.55,2022-09-17T02:21:37+00:00,DONE
3511142,buy,0.00075831,-55.55,2022-09-17T02:20:39+00:00,DONE
3511140,buy,0.00075865,-55.55,2022-09-17T02:19:42+00:00,DONE
3511138,buy,0.00075857,-55.55,2022-09-17T02:18:44+00:00,DONE
3511135,buy,0.00075838,-55.55,2022-09-17T02:17:48+00:00,DONE
3511133,buy,0.00075827,-55.55,2022-09-17T02:16:50+00:00,DONE
3511131,buy,0.00075823,-55.55,2022-09-17T02:15:51+00:00,DONE
3511129,buy,0.00075793,-55.55,2022-09-17T02:14:54+00:00,DONE
3511128,buy,0.00075781,-55.54,2022-09-17T02:13:56+00:00,DONE
3511127,buy,0.00075721,-55.55,2022-09-17T02:12:58+00:00,DONE
3511126,buy,0.00075736,-55.53,2022-09-17T02:12:01+00:00,DONE
3511125,buy,0.00075793,-55.55,2022-09-17T02:11:03+00:00,DONE
3511123,buy,0.00075777,-55.55,2022-09-17T02:10:06+00:00,DONE
3511121,buy,0.00075747,-55.55,2022-09-17T02:09:09+00:00,DONE
3511120,buy,0.00075721,-55.54,2022-09-17T02:08:10+00:00,DONE
3511118,buy,0.00075683,-55.53,2022-09-17T02:07:14+00:00,DONE
3511116,buy,0.00075683,-55.55,2022-09-17T02:06:17+00:00,DONE
3511114,buy,0.00075675,-55.55,2022-09-17T02:05:20+00:00,DONE
3511113,buy,0.00075626,-55.54,2022-09-17T02:04:23+00:00,DONE
3511111,buy,0.00075584,-55.55,2022-09-17T02:03:24+00:00,DONE
3511108,buy,0.00075554,-55.55,2022-09-17T02:02:25+00:00,DONE
3511107,buy,0.00075573,-55.54,2022-09-17T02:01:29+00:00,DONE
3511105,buy,0.00075577,-55.55,2022-09-17T02:00:32+00:00,DONE
3511104,buy,0.00075596,-55.57,2022-09-17T01:59:35+00:00,DONE
3511102,buy,0.00075596,-55.55,2022-09-17T01:58:37+00:00,DONE
3511099,buy,0.00075626,-55.55,2022-09-17T01:57:39+00:00,DONE
3511097,buy,0.00075607,-55.55,2022-09-17T01:56:43+00:00,DONE
3511095,buy,0.00075554,-55.53,2022-09-17T01:55:44+00:00,DONE
3511094,buy,0.00075584,-55.55,2022-09-17T01:54:46+00:00,DONE
3511092,buy,0.00075607,-55.59,2022-09-17T01:53:47+00:00,DONE
3511090,buy,0.00075607,-55.55,2022-09-17T01:52:51+00:00,DONE
3511087,buy,0.00075607,-55.55,2022-09-17T01:51:54+00:00,DONE
3511080,buy,0.00075622,-55.55,2022-09-17T01:50:57+00:00,DONE
3511079,buy,0.00075599,-55.53,2022-09-17T01:49:57+00:00,DONE
3511078,buy,0.00075562,-55.54,2022-09-17T01:49:00+00:00,DONE
3511077,buy,0.00075599,-55.55,2022-09-17T01:48:02+00:00,DONE
3511076,buy,0.00075565,-55.55,2022-09-17T01:47:06+00:00,DONE
3511075,buy,0.00075539,-55.55,2022-09-17T01:46:08+00:00,DONE
3511074,buy,0.00075569,-55.56,2022-09-17T01:45:13+00:00,DONE
3511071,buy,0.00075543,-55.53,2022-09-17T01:44:15+00:00,DONE
3511068,buy,0.00075516,-55.55,2022-09-17T01:43:19+00:00,DONE
3511061,buy,0.00075532,-55.55,2022-09-17T01:42:21+00:00,DONE
3511058,buy,0.00075494,-55.52,2022-09-17T01:41:24+00:00,DONE
3511055,buy,0.00075482,-55.55,2022-09-17T01:40:27+00:00,DONE
3511053,buy,0.00075482,-55.55,2022-09-17T01:39:30+00:00,DONE
3511049,buy,0.00075528,-55.55,2022-09-17T01:38:32+00:00,DONE
3511048,buy,0.00075562,-55.55,2022-09-17T01:37:36+00:00,DONE
3511045,buy,0.00075554,-55.55,2022-09-17T01:36:36+00:00,DONE
3511042,buy,0.00075554,-55.55,2022-09-17T01:35:39+00:00,DONE
3511040,buy,0.00075524,-55.55,2022-09-17T01:34:40+00:00,DONE
3511037,buy,0.00075573,-55.54,2022-09-17T01:33:41+00:00,DONE
3511034,buy,0.00075573,-55.57,2022-09-17T01:32:42+00:00,DONE
3511032,buy,0.00075603,-55.56,2022-09-17T01:31:44+00:00,DONE
3511029,buy,0.00075698,-55.57,2022-09-17T01:30:48+00:00,DONE
3511027,buy,0.00075668,-55.55,2022-09-17T01:29:49+00:00,DONE
3511026,buy,0.00075683,-55.55,2022-09-17T01:28:52+00:00,DONE
3511024,buy,0.00075694,-55.55,2022-09-17T01:27:55+00:00,DONE
3511022,buy,0.00075668,-55.54,2022-09-17T01:26:56+00:00,DONE
3511021,buy,0.00075694,-55.57,2022-09-17T01:26:00+00:00,DONE
3511019,buy,0.00075675,-55.55,2022-09-17T01:25:02+00:00,DONE
3511018,buy,0.00075679,-55.55,2022-09-17T01:24:07+00:00,DONE
3511017,buy,0.00075652,-55.55,2022-09-17T01:23:07+00:00,DONE
3511015,buy,0.00075641,-55.54,2022-09-17T01:22:11+00:00,DONE
3511013,buy,0.0007566,-55.56,2022-09-17T01:21:14+00:00,DONE
3511011,buy,0.00075626,-55.53,2022-09-17T01:20:18+00:00,DONE
3511009,buy,0.0007566,-55.55,2022-09-17T01:19:20+00:00,DONE
3511006,buy,0.00075603,-55.54,2022-09-17T01:18:23+00:00,DONE
3511004,buy,0.00075622,-55.55,2022-09-17T01:17:25+00:00,DONE
3511003,buy,0.00075599,-55.55,2022-09-17T01:16:25+00:00,DONE
3510999,buy,0.00075532,-55.53,2022-09-17T01:15:26+00:00,DONE
3510998,buy,0.00075565,-55.56,2022-09-17T01:14:30+00:00,DONE
3510996,buy,0.0007549,-55.55,2022-09-17T01:13:33+00:00,DONE
3510993,buy,0.00075426,-55.55,2022-09-17T01:12:35+00:00,DONE
3510992,buy,0.0007549,-55.55,2022-09-17T01:11:37+00:00,DONE
3510990,buy,0.0007549,-55.55,2022-09-17T01:10:39+00:00,DONE
3510988,buy,0.0007552,-55.56,2022-09-17T01:09:43+00:00,DONE
3510987,buy,0.00075524,-55.55,2022-09-17T01:08:45+00:00,DONE
3510984,buy,0.00075543,-55.56,2022-09-17T01:07:49+00:00,DONE
3510979,buy,0.00075543,-55.55,2022-09-17T01:06:50+00:00,DONE
3510978,buy,0.00075577,-55.56,2022-09-17T01:05:53+00:00,DONE
3510977,buy,0.00075603,-55.57,2022-09-17T01:04:55+00:00,DONE
3510975,buy,0.00075675,-55.58,2022-09-17T01:03:57+00:00,DONE
3510973,buy,0.00075724,-55.55,2022-09-17T01:02:59+00:00,DONE
3510970,buy,0.00075728,-55.54,2022-09-17T01:02:02+00:00,DONE
3510968,buy,0.0007574,-55.56,2022-09-17T01:01:04+00:00,DONE
3510965,buy,0.00075796,-55.56,2022-09-17T01:00:08+00:00,DONE
3510964,buy,0.00075781,-55.55,2022-09-17T00:59:12+00:00,DONE
3510962,buy,0.00075804,-55.57,2022-09-17T00:58:14+00:00,DONE
3510961,buy,0.0007574,-55.55,2022-09-17T00:57:16+00:00,DONE
3510957,buy,0.00075777,-55.55,2022-09-17T00:56:19+00:00,DONE
3510955,buy,0.00075785,-55.55,2022-09-17T00:55:22+00:00,DONE
3510953,buy,0.00075808,-55.55,2022-09-17T00:54:24+00:00,DONE
3510952,buy,0.00075777,-55.55,2022-09-17T00:53:28+00:00,DONE
3510951,buy,0.00075808,-55.56,2022-09-17T00:52:31+00:00,DONE
3510950,buy,0.00075823,-55.55,2022-09-17T00:51:31+00:00,DONE
3510949,buy,0.00075781,-55.57,2022-09-17T00:50:32+00:00,DONE
3510947,buy,0.00075793,-55.57,2022-09-17T00:49:34+00:00,DONE
3510945,buy,0.00075815,-55.53,2022-09-17T00:48:37+00:00,DONE
3510942,buy,0.00075815,-55.55,2022-09-17T00:47:39+00:00,DONE
3510936,buy,0.00075777,-55.55,2022-09-17T00:46:41+00:00,DONE
3510935,buy,0.00075743,-55.54,2022-09-17T00:45:42+00:00,DONE
3510931,buy,0.00075743,-55.55,2022-09-17T00:44:46+00:00,DONE
3510930,buy,0.00075702,-55.53,2022-09-17T00:43:46+00:00,DONE
3510929,buy,0.00075652,-55.54,2022-09-17T00:42:50+00:00,DONE
3510928,buy,0.00075694,-55.55,2022-09-17T00:41:51+00:00,DONE
3510927,buy,0.00075755,-55.56,2022-09-17T00:40:53+00:00,DONE
3510926,buy,0.00075584,-55.54,2022-09-17T00:39:56+00:00,DONE
3510923,buy,0.00075615,-55.55,2022-09-17T00:38:58+00:00,DONE
3510922,buy,0.00075569,-55.53,2022-09-17T00:38:01+00:00,DONE
3510920,buy,0.00075599,-55.59,2022-09-17T00:37:03+00:00,DONE
3510918,buy,0.00075611,-55.55,2022-09-17T00:36:05+00:00,DONE
3510916,buy,0.00075445,-55.54,2022-09-17T00:35:06+00:00,DONE
3510910,buy,0.00075479,-55.48,2022-09-17T00:34:08+00:00,DONE
3510908,buy,0.00075758,-55.56,2022-09-17T00:33:10+00:00,DONE
3510907,buy,0.00075827,-55.55,2022-09-17T00:32:11+00:00,DONE
3510905,buy,0.00075869,-55.55,2022-09-17T00:31:11+00:00,DONE
3510903,buy,0.00075895,-55.55,2022-09-17T00:30:14+00:00,DONE
3510901,buy,0.00075918,-55.55,2022-09-17T00:29:15+00:00,DONE
3510899,buy,0.00075975,-55.59,2022-09-17T00:28:16+00:00,DONE
3510896,buy,0.00076086,-55.52,2022-09-17T00:27:18+00:00,DONE
3510895,buy,0.00076109,-55.56,2022-09-17T00:26:20+00:00,DONE
3510894,buy,0.00076147,-55.55,2022-09-17T00:25:23+00:00,DONE
3510892,buy,0.00076247,-55.56,2022-09-17T00:24:24+00:00,DONE
3510888,buy,0.00076316,-55.57,2022-09-17T00:23:28+00:00,DONE
3510885,buy,0.00076313,-55.56,2022-09-17T00:22:31+00:00,DONE
3510883,buy,0.0007632,-55.55,2022-09-17T00:21:31+00:00,DONE
3510882,buy,0.00076386,-55.55,2022-09-17T00:20:35+00:00,DONE
3510881,buy,0.00076336,-55.55,2022-09-17T00:19:38+00:00,DONE
3510879,buy,0.00076316,-55.54,2022-09-17T00:18:40+00:00,DONE
3510876,buy,0.00076347,-55.54,2022-09-17T00:17:43+00:00,DONE
3510873,buy,0.00076282,-55.54,2022-09-17T00:16:45+00:00,DONE
3510871,buy,0.0007624,-55.55,2022-09-17T00:15:48+00:00,DONE
3510869,buy,0.00076243,-55.55,2022-09-17T00:14:51+00:00,DONE
3510867,buy,0.00076266,-55.55,2022-09-17T00:13:54+00:00,DONE
3510866,buy,0.00076255,-55.54,2022-09-17T00:12:57+00:00,DONE
3510865,buy,0.00076286,-55.55,2022-09-17T00:12:00+00:00,DONE
3510864,buy,0.0007629,-55.57,2022-09-17T00:11:02+00:00,DONE
3510863,buy,0.00076255,-55.55,2022-09-17T00:10:05+00:00,DONE
3510862,buy,0.0007629,-55.54,2022-09-17T00:09:07+00:00,DONE
3510861,buy,0.00076355,-55.57,2022-09-17T00:08:09+00:00,DONE
3510860,buy,0.00076355,-55.55,2022-09-17T00:07:10+00:00,DONE
3510859,buy,0.00076386,-55.57,2022-09-17T00:06:12+00:00,DONE
3510858,buy,0.00076417,-55.55,2022-09-17T00:05:17+00:00,DONE
3510854,buy,0.00076355,-55.53,2022-09-17T00:04:17+00:00,DONE
3510853,buy,0.00076355,-55.55,2022-09-17T00:03:20+00:00,DONE
3510851,buy,0.00076409,-55.56,2022-09-17T00:02:22+00:00,DONE
3510850,buy,0.00076417,-55.55,2022-09-17T00:01:25+00:00,DONE
3510849,buy,0.00076359,-55.55,2022-09-17T00:00:28+00:00,DONE
3510847,buy,0.00076347,-55.54,2022-09-16T23:59:33+00:00,DONE
3510737,buy,0.00076645,-55.56,2022-09-16T21:54:55+00:00,DONE
3510550,buy,0.0007711,-55.55,2022-09-16T19:54:52+00:00,DONE
3510331,buy,0.00077696,-55.53,2022-09-16T17:54:47+00:00,DONE
3510020,buy,0.00076961,-55.55,2022-09-16T15:54:45+00:00,DONE
3509800,buy,0.00077327,-55.58,2022-09-16T13:54:40+00:00,DONE
3509783,buy,0.00076805,-55.56,2022-09-16T13:44:45+00:00,DONE
3509750,buy,0.00076517,-55.55,2022-09-16T13:22:43+00:00,DONE
3509749,buy,0.00076509,-55.54,2022-09-16T13:21:47+00:00,DONE
3509748,buy,0.00076544,-55.58,2022-09-16T13:21:15+00:00,DONE
3508310,buy,0.00076293,-55.55,2022-09-15T18:46:49+00:00,DONE
3508302,buy,0.00076228,-55.55,2022-09-15T18:45:51+00:00,DONE
3508299,buy,0.00076159,-55.55,2022-09-15T18:44:54+00:00,DONE
3508291,buy,0.00076228,-55.56,2022-09-15T18:43:57+00:00,DONE
3508284,buy,0.00076193,-55.54,2022-09-15T18:43:00+00:00,DONE
3508280,buy,0.00076182,-55.56,2022-09-15T18:42:01+00:00,DONE
3508275,buy,0.00076174,-55.56,2022-09-15T18:41:05+00:00,DONE
3508270,buy,0.0007614,-55.54,2022-09-15T18:40:08+00:00,DONE
3508265,buy,0.00076182,-55.55,2022-09-15T18:39:11+00:00,DONE
3508259,buy,0.00076155,-55.56,2022-09-15T18:38:12+00:00,DONE
3508253,buy,0.00076186,-55.57,2022-09-15T18:37:13+00:00,DONE
3508248,buy,0.00076251,-55.58,2022-09-15T18:36:18+00:00,DONE
3508244,buy,0.00076197,-55.55,2022-09-15T18:35:19+00:00,DONE
3508241,buy,0.00076124,-55.54,2022-09-15T18:34:23+00:00,DONE
3508238,buy,0.00076132,-55.55,2022-09-15T18:33:24+00:00,DONE
3508233,buy,0.00076117,-55.59,2022-09-15T18:32:26+00:00,DONE
3508230,buy,0.00076063,-55.53,2022-09-15T18:31:28+00:00,DONE
3508226,buy,0.00076182,-55.56,2022-09-15T18:30:30+00:00,DONE
3508218,buy,0.00076186,-55.55,2022-09-15T18:29:31+00:00,DONE
3508213,buy,0.00076193,-55.55,2022-09-15T18:28:34+00:00,DONE
3508208,buy,0.0007622,-55.56,2022-09-15T18:27:34+00:00,DONE
3508205,buy,0.00076251,-55.55,2022-09-15T18:26:38+00:00,DONE
3508200,buy,0.00076274,-55.55,2022-09-15T18:25:37+00:00,DONE
3508198,buy,0.00076282,-55.56,2022-09-15T18:24:38+00:00,DONE
3508194,buy,0.00076332,-55.55,2022-09-15T18:23:41+00:00,DONE
3508186,buy,0.00076278,-55.54,2022-09-15T18:22:43+00:00,DONE
3508181,buy,0.00076332,-55.55,2022-09-15T18:21:46+00:00,DONE
3508176,buy,0.00076305,-55.55,2022-09-15T18:20:45+00:00,DONE
3508171,buy,0.0007624,-55.55,2022-09-15T18:19:46+00:00,DONE
3508165,buy,0.0007627,-55.55,2022-09-15T18:18:49+00:00,DONE
3508158,buy,0.00076328,-55.57,2022-09-15T18:17:49+00:00,DONE
3508153,buy,0.00076309,-55.55,2022-09-15T18:16:51+00:00,DONE
3508146,buy,0.00076366,-55.55,2022-09-15T18:15:53+00:00,DONE
3508141,buy,0.00076324,-55.55,2022-09-15T18:14:56+00:00,DONE
3508137,buy,0.00076332,-55.55,2022-09-15T18:13:59+00:00,DONE
3508131,buy,0.00076324,-55.56,2022-09-15T18:13:02+00:00,DONE
3508126,buy,0.00076328,-55.55,2022-09-15T18:12:05+00:00,DONE
3508122,buy,0.00076401,-55.57,2022-09-15T18:11:07+00:00,DONE
3508117,buy,0.00076417,-55.55,2022-09-15T18:10:10+00:00,DONE
3508114,buy,0.0007644,-55.55,2022-09-15T18:09:12+00:00,DONE
3508112,buy,0.00076533,-55.58,2022-09-15T18:08:14+00:00,DONE
3508110,buy,0.00076506,-55.57,2022-09-15T18:07:16+00:00,DONE
3508108,buy,0.00076444,-55.55,2022-09-15T18:06:20+00:00,DONE
3508104,buy,0.00076502,-55.56,2022-09-15T18:05:21+00:00,DONE
3508099,buy,0.00076529,-55.57,2022-09-15T18:04:23+00:00,DONE
3508093,buy,0.00076471,-55.55,2022-09-15T18:03:27+00:00,DONE
3508089,buy,0.00076467,-55.56,2022-09-15T18:02:30+00:00,DONE
3508085,buy,0.00076394,-55.51,2022-09-15T18:01:33+00:00,DONE
3508081,buy,0.0007627,-55.51,2022-09-15T18:00:33+00:00,DONE
3508079,buy,0.00076247,-55.55,2022-09-15T17:59:36+00:00,DONE
3508077,buy,0.00076236,-55.54,2022-09-15T17:58:37+00:00,DONE
3508074,buy,0.00076193,-55.55,2022-09-15T17:57:38+00:00,DONE
3508070,buy,0.00076274,-55.55,2022-09-15T17:56:40+00:00,DONE
3508066,buy,0.0007629,-55.55,2022-09-15T17:55:43+00:00,DONE
3508058,buy,0.00076297,-55.54,2022-09-15T17:54:47+00:00,DONE
3508048,buy,0.00076293,-55.55,2022-09-15T17:53:49+00:00,DONE
3508039,buy,0.0007634,-55.55,2022-09-15T17:52:51+00:00,DONE
3508032,buy,0.00076324,-55.55,2022-09-15T17:51:54+00:00,DONE
3508029,buy,0.00076305,-55.52,2022-09-15T17:50:55+00:00,DONE
3508022,buy,0.0007624,-55.49,2022-09-15T17:49:57+00:00,DONE
3508017,buy,0.00076274,-55.55,2022-09-15T17:48:58+00:00,DONE
3508015,buy,0.00076266,-55.55,2022-09-15T17:48:00+00:00,DONE
3508012,buy,0.00076236,-55.55,2022-09-15T17:47:02+00:00,DONE
3508010,buy,0.0007624,-55.55,2022-09-15T17:46:07+00:00,DONE
3508008,buy,0.00076247,-55.55,2022-09-15T17:45:08+00:00,DONE
3508005,buy,0.00076259,-55.56,2022-09-15T17:44:10+00:00,DONE
3508001,buy,0.00076259,-55.55,2022-09-15T17:43:12+00:00,DONE
3507998,buy,0.00076201,-55.51,2022-09-15T17:42:16+00:00,DONE
3507994,buy,0.00076197,-55.56,2022-09-15T17:41:19+00:00,DONE
3507989,buy,0.00076228,-55.55,2022-09-15T17:40:23+00:00,DONE
3507985,buy,0.00076201,-55.55,2022-09-15T17:39:25+00:00,DONE
3507984,buy,0.00076243,-55.55,2022-09-15T17:38:28+00:00,DONE
3507981,buy,0.00076236,-55.55,2022-09-15T17:37:30+00:00,DONE
3507975,buy,0.0007617,-55.54,2022-09-15T17:36:32+00:00,DONE
3507970,buy,0.00076167,-55.55,2022-09-15T17:35:37+00:00,DONE
3507969,buy,0.00076151,-55.55,2022-09-15T17:34:39+00:00,DONE
3507965,buy,0.00076078,-55.54,2022-09-15T17:33:43+00:00,DONE
3507963,buy,0.00076163,-55.6,2022-09-15T17:32:44+00:00,DONE
3507958,buy,0.00076086,-55.49,2022-09-15T17:31:48+00:00,DONE
3507954,buy,0.00076071,-55.55,2022-09-15T17:30:47+00:00,DONE
3507952,buy,0.00075949,-55.52,2022-09-15T17:29:49+00:00,DONE
3507949,buy,0.00075876,-55.55,2022-09-15T17:28:53+00:00,DONE
3507942,buy,0.0007593,-55.55,2022-09-15T17:27:53+00:00,DONE
3507938,buy,0.00075987,-55.56,2022-09-15T17:26:55+00:00,DONE
3507930,buy,0.0007604,-55.56,2022-09-15T17:26:00+00:00,DONE
3507925,buy,0.00075998,-55.53,2022-09-15T17:25:02+00:00,DONE
3507922,buy,0.00076025,-55.55,2022-09-15T17:24:05+00:00,DONE
3507915,buy,0.00076067,-55.56,2022-09-15T17:23:05+00:00,DONE
3507912,buy,0.00076029,-55.55,2022-09-15T17:22:05+00:00,DONE
3507907,buy,0.00076078,-55.55,2022-09-15T17:21:09+00:00,DONE
3507903,buy,0.00076014,-55.55,2022-09-15T17:20:10+00:00,DONE
3507900,buy,0.00076021,-55.56,2022-09-15T17:19:13+00:00,DONE
3507898,buy,0.00076071,-55.54,2022-09-15T17:18:14+00:00,DONE
3507895,buy,0.00076086,-55.6,2022-09-15T17:17:16+00:00,DONE
3507893,buy,0.00076075,-55.57,2022-09-15T17:16:19+00:00,DONE
3507889,buy,0.0007609,-55.55,2022-09-15T17:15:21+00:00,DONE
3507882,buy,0.00076105,-55.56,2022-09-15T17:14:24+00:00,DONE
3507878,buy,0.00076063,-55.52,2022-09-15T17:13:26+00:00,DONE
3507871,buy,0.00076002,-55.54,2022-09-15T17:12:29+00:00,DONE
3507866,buy,0.00076067,-55.53,2022-09-15T17:11:32+00:00,DONE
3507863,buy,0.00076109,-55.55,2022-09-15T17:10:33+00:00,DONE
3507858,buy,0.00076063,-55.55,2022-09-15T17:09:37+00:00,DONE
3507855,buy,0.00076044,-55.53,2022-09-15T17:08:39+00:00,DONE
3507851,buy,0.00075991,-55.55,2022-09-15T17:07:42+00:00,DONE
3507845,buy,0.00075991,-55.57,2022-09-15T17:06:45+00:00,DONE
3507839,buy,0.0007593,-55.51,2022-09-15T17:05:47+00:00,DONE
3507835,buy,0.00075933,-55.55,2022-09-15T17:04:50+00:00,DONE
3507832,buy,0.00075823,-55.55,2022-09-15T17:03:53+00:00,DONE
3507830,buy,0.00075903,-55.55,2022-09-15T17:02:55+00:00,DONE
3507826,buy,0.00075933,-55.55,2022-09-15T17:01:56+00:00,DONE
3507825,buy,0.00076017,-55.55,2022-09-15T17:00:57+00:00,DONE
3507821,buy,0.00076128,-55.55,2022-09-15T16:59:59+00:00,DONE
3507818,buy,0.00076159,-55.55,2022-09-15T16:59:01+00:00,DONE
3507816,buy,0.00076201,-55.57,2022-09-15T16:58:04+00:00,DONE
3507811,buy,0.00076209,-55.55,2022-09-15T16:57:04+00:00,DONE
3507802,buy,0.00076278,-55.55,2022-09-15T16:56:05+00:00,DONE
3507800,buy,0.00076216,-55.53,2022-09-15T16:55:05+00:00,DONE
3507799,buy,0.00076193,-55.56,2022-09-15T16:54:08+00:00,DONE
3507796,buy,0.0007624,-55.57,2022-09-15T16:53:10+00:00,DONE
3507793,buy,0.00076216,-55.55,2022-09-15T16:52:13+00:00,DONE
3507787,buy,0.00076259,-55.56,2022-09-15T16:51:14+00:00,DONE
3507784,buy,0.00076147,-55.57,2022-09-15T16:50:17+00:00,DONE
3507782,buy,0.00076147,-55.55,2022-09-15T16:49:21+00:00,DONE
3507780,buy,0.00076167,-55.55,2022-09-15T16:48:23+00:00,DONE
3507775,buy,0.0007619,-55.55,2022-09-15T16:47:24+00:00,DONE
3507771,buy,0.00076216,-55.55,2022-09-15T16:46:27+00:00,DONE
3507766,buy,0.00076209,-55.55,2022-09-15T16:45:30+00:00,DONE
3507763,buy,0.00076136,-55.54,2022-09-15T16:44:32+00:00,DONE
3507758,buy,0.00076101,-55.56,2022-09-15T16:43:31+00:00,DONE
3507756,buy,0.00076128,-55.53,2022-09-15T16:42:35+00:00,DONE
3507753,buy,0.00076178,-55.56,2022-09-15T16:41:37+00:00,DONE
